Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HINDPETRO,ICICIBANK,IBULHSGFIN,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK,ZEEL
2015-12-08,251.05,860.75,458.8,2462.65,5537.2,1910.2,317.85,912.0,642.6,318.0,3063.2,16307.1,339.6,3738.95,858.05,1171.55,1049.25,2601.9,76.0,825.75,834.35,261.45,677.65,944.2,1044.4,422.6,314.75,674.0,1322.1,1804.35,1314.25,4542.55,130.05,215.75,130.2,940.9,235.95,770.9,2329.0,402.4,234.75,530.7,365.8,2861.1,404.55,87.15,566.7,725.75,400.8
2015-12-09,244.0,840.0,450.6,2389.3,5504.45,1874.05,310.85,882.25,623.8,307.6,2995.2,15728.1,336.8,3701.0,844.25,1153.25,1047.45,2546.4,73.75,820.15,809.4,259.45,668.5,927.85,1028.2,413.1,317.4,668.6,1300.7,1759.95,1312.1,4479.1,130.15,217.1,130.15,915.9,234.4,759.15,2367.65,393.95,226.85,527.35,359.8,2783.9,394.75,82.25,565.3,716.7,395.95
2015-12-10,246.9,859.2,449.95,2443.25,5537.75,1922.7,312.65,904.15,636.8,310.95,2995.3,16039.75,343.65,3711.5,845.7,1182.3,1060.6,2548.35,75.7,815.9,829.35,258.95,672.8,930.1,1047.35,415.8,321.25,677.9,1310.95,1733.8,1290.7,4498.1,133.2,219.8,130.75,950.35,231.95,756.8,2384.55,389.6,233.0,538.75,362.75,2813.15,408.4,83.1,565.1,707.1,402.2
2015-12-11,241.15,858.4,440.65,2416.25,5524.6,1900.65,309.55,892.9,639.25,307.75,2969.0,15560.85,338.7,3621.35,840.6,1174.75,1046.35,2525.15,76.25,822.1,825.75,249.3,661.25,916.15,1052.8,415.4,321.0,667.7,1285.75,1740.15,1261.9,4480.75,132.75,215.35,128.0,952.95,227.3,757.8,2386.0,377.95,240.9,536.95,352.55,2783.4,396.6,83.45,565.9,680.6,397.75
2015-12-14,254.55,875.45,431.35,2409.2,5437.95,1905.5,306.15,890.05,637.05,316.15,3010.4,15366.5,340.35,3651.5,840.85,1188.05,1055.05,2535.75,78.8,839.0,816.3,249.0,668.85,914.35,1069.5,414.0,320.1,674.1,1274.4,1747.85,1284.8,4576.8,132.85,213.4,128.15,955.1,225.95,768.6,2378.45,371.6,245.0,543.65,353.2,2830.6,405.15,84.3,567.05,683.25,405.75
2015-12-15,252.1,878.55,436.1,2437.3,5605.9,1891.55,309.2,889.65,638.9,314.55,2994.2,15861.95,340.75,3683.85,845.2,1206.55,1059.45,2567.8,79.0,858.6,811.45,246.4,671.8,918.15,1077.55,418.25,322.95,686.6,1283.2,1792.9,1289.05,4620.0,131.8,217.8,129.5,975.9,226.4,773.75,2375.85,379.5,244.35,519.95,364.05,2863.3,419.1,83.8,558.9,691.35,408.35
2015-12-16,251.65,866.5,438.15,2452.7,5608.25,1926.55,320.35,903.55,638.65,316.8,3004.5,16063.75,343.95,3724.75,847.05,1219.3,1067.3,2595.4,78.55,855.4,828.6,252.05,687.95,932.75,1095.85,425.75,319.25,694.5,1280.9,1828.8,1218.05,4619.4,133.55,226.65,133.35,978.65,227.3,784.1,2408.4,380.45,244.7,523.35,355.45,2847.8,424.4,84.05,554.95,698.55,408.65
2015-12-17,256.3,876.1,435.55,2531.1,5736.8,1956.1,322.4,903.95,642.9,316.05,3017.95,16277.1,343.35,3736.65,860.45,1240.95,1080.25,2654.95,81.3,864.25,830.25,253.15,712.3,949.05,1107.1,430.05,320.5,703.2,1296.2,1822.5,1247.55,4666.75,135.55,224.8,134.55,1009.7,230.9,802.25,2439.75,382.95,257.1,530.0,353.15,2897.85,427.05,87.15,556.1,721.1,415.05
2015-12-18,260.2,879.45,432.55,2469.55,5813.8,1921.05,319.05,900.75,642.1,316.35,2974.2,16160.3,339.65,3721.6,846.15,1224.85,1073.0,2643.15,79.9,857.05,830.7,250.1,702.65,935.05,1083.15,425.6,317.1,702.45,1287.4,1784.4,1243.3,4620.45,135.85,223.25,135.4,991.9,226.5,790.15,2416.8,378.25,255.65,523.25,361.8,2815.1,422.15,84.3,554.2,718.7,413.55
2015-12-21,260.6,873.5,442.35,2489.5,5869.8,1939.45,320.9,897.5,643.7,319.3,3009.45,16031.0,336.35,3707.8,855.45,1232.35,1075.4,2697.95,81.3,851.6,832.4,258.2,703.5,950.65,1103.45,435.45,326.55,705.9,1290.3,1801.7,1278.85,4639.1,136.4,230.45,139.45,992.1,230.45,754.2,2446.4,380.15,258.45,521.85,355.1,2805.15,428.15,86.55,555.85,718.85,417.25
2015-12-22,257.6,880.95,446.7,2476.25,5895.45,1931.05,323.2,902.7,644.2,319.1,3001.1,16075.85,338.4,3725.45,849.25,1228.25,1066.45,2670.35,79.6,851.45,832.0,259.55,700.2,934.7,1083.75,432.65,320.25,698.2,1280.2,1785.2,1256.55,4617.2,137.0,230.55,138.5,987.3,228.35,763.7,2405.05,378.1,257.4,519.55,361.35,2798.8,427.2,86.05,555.45,713.95,415.4
2015-12-23,257.3,878.95,452.0,2473.4,5911.5,1936.0,332.35,900.8,647.45,322.5,3024.6,16189.8,358.45,3738.7,863.8,1239.2,1074.1,2678.2,83.9,863.25,844.0,261.85,700.8,939.65,1100.85,433.1,321.5,702.55,1291.0,1804.8,1251.85,4634.95,139.0,235.55,140.05,1003.8,229.65,790.4,2425.8,378.45,264.45,518.05,358.2,2818.85,434.15,89.3,556.3,724.75,419.05
2015-12-24,258.1,881.8,450.75,2482.9,5900.9,1926.8,338.45,904.1,648.2,322.3,3010.0,16172.15,362.2,3718.6,860.3,1229.55,1074.0,2696.4,85.25,864.25,845.65,257.95,707.2,945.4,1096.35,433.6,323.7,701.35,1294.5,1803.9,1257.75,4598.4,139.3,233.85,140.1,1000.55,228.3,790.85,2434.25,382.4,263.35,516.95,350.65,2813.25,433.05,91.95,557.2,724.35,410.75
2015-12-28,262.0,881.05,455.35,2492.55,5906.35,1922.0,331.75,903.3,657.6,325.5,3120.7,16598.55,361.95,3695.2,867.7,1227.65,1077.25,2709.4,84.95,865.85,842.95,264.05,710.9,957.6,1104.75,430.9,326.2,708.0,1295.15,1840.95,1249.4,4640.0,143.95,240.2,142.15,1010.4,228.9,811.6,2462.7,394.0,254.1,518.8,350.5,2811.7,434.85,91.9,561.45,732.95,411.55
2015-12-29,263.55,880.1,458.35,2530.45,5986.4,1925.05,335.25,902.6,653.85,321.75,3100.5,16703.05,366.05,3742.4,854.5,1234.3,1077.95,2731.9,84.4,857.9,843.4,264.75,732.3,958.75,1104.7,430.4,324.85,706.2,1289.55,1846.75,1264.6,4636.9,144.8,239.75,140.95,1015.4,228.2,811.35,2455.8,391.85,255.3,518.95,351.3,2818.4,433.85,91.95,564.05,731.45,416.35
2015-12-30,261.75,878.15,455.1,2514.05,5974.2,1946.3,333.1,891.7,653.2,322.1,3121.15,16529.8,368.15,3725.65,840.5,1233.7,1074.3,2712.95,84.7,857.45,834.4,262.35,730.5,968.55,1086.3,425.85,326.55,709.15,1283.5,1836.5,1263.0,4587.2,145.05,239.9,141.0,1004.5,225.8,810.15,2418.3,393.45,258.7,525.15,349.85,2784.5,434.95,91.95,558.1,734.25,428.2
2015-12-31,260.9,883.55,449.1,2532.0,6009.95,1987.9,340.4,892.3,649.75,329.8,3108.6,16855.55,375.1,3754.85,855.1,1263.75,1082.15,2694.1,84.75,862.75,836.2,261.35,736.7,968.95,1105.4,428.55,327.8,720.05,1275.45,1837.25,1272.35,4621.95,146.25,241.75,141.15,1014.6,224.45,820.15,2436.85,391.3,259.8,521.65,347.15,2780.55,438.1,90.4,559.9,725.8,437.25
2016-01-01,267.55,878.75,449.9,2518.0,6095.85,1983.8,340.5,896.05,655.35,334.05,3108.6,17370.85,369.75,3767.75,845.85,1258.45,1088.75,2686.05,84.9,856.55,853.85,263.0,735.65,963.85,1105.25,433.25,327.5,727.25,1289.2,1845.25,1265.35,4638.5,144.5,242.5,141.0,1015.35,227.8,815.55,2416.4,401.9,257.4,520.05,352.05,2824.0,440.35,91.65,556.45,732.45,432.9
2016-01-04,257.95,880.8,438.4,2483.35,6052.45,1959.5,326.8,891.45,645.65,330.2,3056.0,17495.3,359.8,3657.25,845.95,1216.7,1070.5,2637.8,80.75,859.0,856.45,255.55,723.45,934.2,1078.9,426.45,325.1,705.3,1255.95,1795.15,1242.5,4580.65,143.3,238.05,140.95,995.3,220.7,799.1,2369.6,377.05,256.9,516.4,351.4,2749.15,433.85,88.95,557.7,705.75,421.95
2016-01-05,255.7,900.65,436.45,2502.35,5997.85,1946.0,323.45,902.65,640.85,325.8,3070.65,17159.9,372.25,3659.1,842.8,1209.4,1062.4,2616.85,82.6,847.95,856.65,256.7,733.4,935.25,1074.05,442.65,324.85,707.75,1256.9,1783.05,1249.2,4566.95,142.25,241.85,139.15,1005.15,217.75,800.5,2348.95,374.45,274.3,521.9,347.7,2733.05,435.3,92.4,556.9,707.7,425.05
2016-01-06,251.8,886.4,430.7,2485.5,6107.25,1938.55,322.2,912.3,652.1,327.9,3046.25,17525.05,372.7,3652.4,841.4,1209.3,1067.1,2578.2,80.55,843.05,881.65,250.1,735.85,943.95,1069.35,450.85,315.1,703.6,1236.85,1753.2,1226.15,4480.8,141.45,237.55,139.5,1032.2,216.85,791.95,2381.6,365.9,268.75,525.1,347.85,2735.3,443.35,88.9,555.1,703.85,423.15
2016-01-07,245.0,872.35,409.25,2419.25,6106.3,1927.05,322.35,884.25,637.45,326.4,2991.8,17035.65,370.6,3557.2,825.05,1179.45,1056.2,2520.1,76.65,820.25,858.65,246.75,717.3,925.5,1050.8,441.55,309.6,691.65,1206.4,1717.5,1197.45,4267.9,137.85,226.6,138.1,1013.25,209.55,783.8,2371.25,343.55,249.9,510.8,344.05,2667.7,417.4,81.15,549.85,678.85,415.4
2016-01-08,241.4,874.6,413.7,2375.85,6314.5,2000.4,323.85,903.55,622.35,321.1,3010.7,17241.4,373.2,3575.7,828.35,1174.4,1062.35,2489.65,76.9,809.85,887.55,245.05,735.25,947.05,1063.3,446.8,313.65,695.1,1179.1,1712.85,1198.0,4214.75,139.55,230.15,141.65,1025.75,208.95,794.15,2397.6,353.35,253.6,522.15,348.0,2705.2,425.45,81.05,555.8,693.7,411.7
2016-01-11,234.05,873.85,417.2,2360.5,6306.2,1943.4,321.15,888.05,610.05,315.95,2931.5,17239.1,369.3,3622.1,814.55,1161.55,1058.6,2505.45,77.9,811.75,876.55,239.45,736.2,936.75,1055.7,442.9,316.05,700.85,1173.35,1700.95,1162.6,4272.4,141.6,225.5,143.25,1051.6,204.3,782.25,2362.35,360.2,251.65,507.3,345.05,2726.8,424.9,85.0,537.45,694.5,409.6
2016-01-12,236.6,872.9,406.1,2344.35,6208.8,1957.5,315.4,890.15,611.45,316.0,2923.25,17066.8,365.85,3549.65,810.05,1151.85,1046.95,2467.2,75.6,819.7,868.45,236.75,713.9,913.25,1049.95,440.0,315.15,692.0,1179.15,1700.1,1181.9,4266.7,145.2,221.35,142.75,1045.45,199.4,788.15,2327.05,355.0,245.75,507.4,346.9,2670.05,424.9,84.25,548.9,672.95,407.05
2016-01-13,230.2,868.55,406.7,2369.7,6077.85,1987.45,308.6,895.9,608.65,317.3,2890.95,17062.7,362.9,3527.0,826.4,1167.65,1060.15,2473.7,76.7,832.75,871.65,239.5,716.85,936.4,1083.4,439.2,315.75,689.15,1156.75,1666.15,1205.05,4291.25,144.25,223.2,142.9,1076.85,200.9,796.6,2279.2,364.6,246.6,504.45,349.95,2684.35,411.1,80.95,546.5,682.7,414.25
2016-01-14,227.8,889.4,390.6,2362.45,6075.9,1948.9,308.75,909.4,614.3,318.65,2915.0,16988.0,357.55,3499.2,828.85,1159.3,1049.75,2437.55,74.7,827.25,885.45,235.75,692.05,917.0,1133.0,435.4,317.25,684.1,1134.65,1717.5,1188.55,4248.25,143.2,223.25,142.85,1061.65,196.05,791.85,2278.8,354.3,238.75,514.0,341.7,2626.8,398.55,79.35,545.25,674.2,416.05
2016-01-15,218.25,879.25,374.25,2322.15,5975.3,1905.5,306.1,932.55,609.1,318.55,2935.9,16240.8,335.85,3503.7,838.05,1149.8,1042.15,2427.75,71.8,804.25,886.35,224.45,665.1,921.55,1139.9,426.65,313.9,675.6,1107.9,1701.1,1177.2,4273.35,136.45,219.45,139.1,1073.3,184.3,787.1,2261.1,341.3,229.7,520.55,335.85,2618.2,390.35,72.85,543.1,663.7,402.4
2016-01-18,219.3,850.3,373.2,2249.9,5503.2,1831.9,300.25,896.6,591.05,310.85,2874.9,15459.5,339.45,3501.0,842.35,1131.8,1025.85,2435.55,71.2,809.95,822.4,223.1,656.8,899.1,1131.9,416.9,315.4,667.4,1083.55,1702.55,1165.65,4236.2,134.6,214.4,138.15,1016.85,181.0,784.95,2277.65,340.2,235.9,517.4,334.25,2641.1,388.0,68.7,547.15,656.0,393.9
2016-01-19,232.85,845.55,393.0,2266.3,5644.9,1848.8,310.3,895.8,598.05,308.85,2915.5,15823.75,342.95,3522.7,838.25,1153.0,1035.8,2482.8,71.85,810.45,824.4,228.75,696.95,896.45,1139.65,415.0,314.05,668.7,1122.95,1699.75,1152.5,4198.15,135.15,218.0,135.95,1043.6,182.95,793.9,2279.3,354.15,238.0,512.5,339.2,2638.7,391.95,69.25,542.0,681.25,394.3
2016-01-20,219.4,840.35,387.6,2278.35,5639.4,1852.25,309.6,885.5,593.15,298.15,2870.1,15538.85,338.7,3476.15,841.9,1136.65,1018.3,2488.5,67.6,795.05,805.7,224.4,689.65,873.65,1121.25,403.2,308.95,662.65,1116.1,1691.05,1150.75,4058.95,132.2,213.3,134.65,1004.55,173.65,792.6,2280.1,342.25,232.0,507.0,340.85,2617.65,373.45,63.9,542.55,646.25,384.3
2016-01-21,221.3,844.45,409.15,2272.95,5742.05,1846.75,309.3,875.55,580.25,288.2,2757.1,15552.2,340.5,3452.25,835.25,1131.1,1023.0,2469.9,68.3,775.6,795.5,226.3,698.35,873.4,1137.05,396.15,306.4,660.85,1102.7,1685.9,1138.7,3891.7,133.0,207.3,132.2,984.2,175.6,773.15,2254.5,328.55,235.6,507.35,343.4,2695.05,377.7,62.4,550.8,654.3,385.65
2016-01-22,221.75,869.95,424.15,2318.85,5820.65,1891.8,298.7,883.25,581.9,299.45,2882.35,16472.45,366.95,3447.3,839.25,1158.45,1030.3,2591.5,72.35,771.5,798.45,232.75,708.65,898.0,1136.25,406.4,308.75,683.05,1142.2,1721.25,1198.9,4104.95,138.15,216.25,133.1,1004.15,184.6,789.2,2295.75,339.5,247.8,514.25,347.6,2713.4,399.2,64.7,550.1,684.0,395.4
2016-01-25,218.4,878.6,420.85,2327.3,5856.3,1924.45,297.5,877.9,580.6,304.9,2903.25,16416.15,356.7,3444.75,838.7,1174.6,1041.15,2525.2,72.0,783.3,789.8,236.05,708.15,907.2,1137.65,395.5,309.4,681.0,1114.15,1699.05,1178.3,4081.35,137.95,219.65,133.0,1003.95,182.95,807.25,2304.65,332.6,254.9,514.55,354.45,2750.45,401.6,64.4,547.05,677.5,391.25
2016-01-27,215.35,858.55,415.4,2302.85,5936.95,1892.55,297.8,870.6,580.5,304.05,2973.0,16232.1,358.3,3423.75,836.0,1169.95,1035.65,2482.45,71.05,767.9,797.15,237.3,704.05,908.25,1138.5,397.0,312.95,674.6,1107.8,1689.15,1176.7,4111.95,143.75,218.4,138.25,999.35,184.4,821.15,2319.75,337.05,257.6,503.05,349.65,2751.55,413.15,63.8,552.55,678.05,396.7
2016-01-28,210.85,858.95,405.65,2263.4,5776.05,1874.15,291.4,868.9,577.8,306.6,3011.2,15958.95,361.0,3345.15,844.5,1147.75,1031.7,2439.6,69.7,791.75,817.0,233.2,697.3,907.15,1129.6,398.55,318.55,663.25,1074.5,1706.35,1204.15,4103.3,144.25,219.9,143.7,1016.9,185.25,834.15,2331.2,334.2,254.2,500.05,339.0,2744.7,410.65,67.3,547.25,671.55,404.6
2016-01-29,212.25,869.9,408.4,2341.95,5928.4,1861.65,289.9,893.15,585.1,319.95,3105.4,16546.6,368.6,3393.65,865.75,1180.0,1049.85,2565.65,70.5,816.9,815.95,230.15,706.95,928.8,1164.9,402.3,320.2,683.6,1101.65,1710.75,1233.25,4095.85,142.45,226.25,147.85,1035.4,179.9,872.95,2391.3,336.9,249.7,501.4,363.7,2840.1,437.15,71.75,562.8,746.8,420.05
2016-02-01,221.1,887.4,399.3,2327.9,6003.15,1863.55,296.6,880.15,599.45,328.55,3050.5,17073.85,368.15,3438.4,880.3,1180.05,1059.75,2535.6,71.1,800.95,806.55,217.2,708.45,927.1,1173.35,403.75,324.75,687.7,1122.05,1702.55,1226.35,3948.25,140.25,225.05,146.75,1030.3,172.75,872.3,2402.7,338.5,249.3,497.6,359.95,2819.3,438.15,70.4,568.15,772.4,416.5
2016-02-02,213.25,882.5,390.9,2364.1,5811.4,1818.1,302.2,850.3,574.0,318.95,3048.5,17197.1,361.7,3439.2,872.65,1179.8,1053.8,2518.3,68.55,800.1,784.4,210.4,693.85,908.25,1175.55,398.6,324.25,677.15,1121.9,1705.8,1206.65,3874.95,134.05,216.55,146.25,1001.15,169.4,835.15,2398.1,329.55,231.45,474.45,352.0,2802.7,416.0,64.9,567.25,764.3,401.65
2016-02-03,210.2,863.7,380.55,2347.65,6379.75,1878.55,299.8,829.55,562.05,317.25,3008.3,16754.2,360.1,3412.0,852.1,1160.95,1043.85,2484.85,66.65,821.6,769.0,204.05,676.1,905.65,1157.7,396.35,321.95,665.55,1108.8,1698.85,1203.0,3828.35,128.65,213.05,143.25,981.4,166.05,834.9,2416.3,320.3,224.0,472.2,354.05,2769.05,409.1,61.65,557.8,777.7,404.0
2016-02-04,215.7,889.35,382.75,2310.65,6343.9,1880.8,304.25,831.75,550.4,322.5,3008.65,16894.35,355.0,3433.15,867.35,1168.35,1049.2,2513.8,68.7,834.8,732.55,203.95,659.6,913.2,1179.75,389.45,321.8,676.25,1135.7,1652.8,1204.5,3794.65,125.9,220.0,146.8,973.05,162.85,835.6,2420.05,325.5,225.95,469.45,362.0,2769.55,405.25,67.75,559.95,759.35,399.3
2016-02-05,211.1,899.25,399.55,2366.35,6698.35,1908.6,307.2,843.0,570.15,326.25,3109.1,18119.15,342.55,3463.15,869.65,1182.95,1055.25,2584.75,71.25,844.95,748.35,209.4,682.3,911.85,1174.7,394.55,323.95,692.0,1139.9,1802.85,1219.5,3723.4,124.8,219.95,145.25,970.9,168.2,857.55,2421.95,337.1,233.85,475.1,369.55,2842.75,412.0,73.9,557.9,777.05,409.0
2016-02-08,212.05,888.6,408.55,2355.05,6660.15,1835.6,311.0,825.2,566.85,323.35,3070.35,18384.75,343.55,3429.45,849.75,1164.1,1035.85,2568.3,69.8,828.9,742.25,208.55,672.25,882.95,1150.8,390.35,315.25,673.1,1130.3,1820.9,1201.75,3732.55,123.25,214.05,142.45,961.05,172.15,835.65,2362.95,323.5,234.1,470.65,371.6,2821.55,403.55,71.7,545.0,768.35,402.6
2016-02-09,210.4,884.2,399.9,2376.6,6584.05,1784.2,312.25,824.9,555.85,309.25,2959.6,18175.8,348.6,3398.1,810.45,1159.9,1026.05,2581.35,70.0,826.35,726.7,209.4,627.05,868.35,1107.65,388.4,312.4,677.05,1114.2,1905.65,1183.2,3657.1,125.85,218.15,141.95,957.5,167.05,854.05,2281.4,310.65,235.5,448.25,366.85,2766.25,390.3,69.75,536.25,746.85,389.45
2016-02-10,202.85,876.55,393.6,2368.15,6478.6,1789.6,311.3,837.55,538.6,313.75,2885.05,17909.95,346.05,3425.4,827.4,1116.55,1012.95,2555.6,66.9,824.55,722.9,207.25,625.2,835.1,1108.55,384.05,309.0,667.35,1120.6,1852.95,1182.3,3678.55,124.75,213.5,143.35,962.65,159.0,855.75,2268.8,291.55,235.7,440.4,370.4,2797.9,395.3,67.25,531.2,735.35,379.35
2016-02-11,186.85,855.7,377.2,2329.9,6179.2,1696.55,308.7,817.75,540.85,305.1,2885.35,17619.3,332.1,3392.15,808.0,1066.65,975.3,2496.9,63.7,802.6,683.25,199.25,614.35,811.15,1078.65,372.2,298.55,628.95,1092.4,1791.15,1126.6,3541.45,120.95,203.15,136.7,924.55,154.25,830.4,2197.95,276.35,224.5,431.95,356.35,2717.9,387.7,62.3,517.2,714.45,369.35
2016-02-12,178.05,854.9,391.1,2304.4,5996.75,1701.05,324.55,772.8,528.6,302.85,2847.45,17993.7,324.95,3383.9,798.25,1083.75,971.4,2489.25,60.9,812.6,689.55,193.55,601.25,811.95,1084.65,364.55,300.1,622.0,1053.65,1756.3,1165.25,3549.65,123.95,193.25,138.35,906.55,154.8,847.35,2226.6,298.35,217.5,430.0,355.85,2767.75,379.4,63.25,517.3,728.45,370.5
2016-02-15,191.15,858.7,417.65,2342.1,6209.95,1723.45,318.9,779.75,539.7,324.25,2859.05,18772.25,334.15,3472.4,827.1,1080.45,973.6,2507.35,67.0,804.7,728.6,203.5,634.6,823.7,1091.75,388.6,303.7,625.25,1149.4,1798.45,1226.8,3711.25,124.8,200.35,138.7,946.75,167.85,850.2,2269.15,317.25,246.7,430.3,358.7,2802.35,405.0,75.0,525.75,753.4,383.9
2016-02-16,200.35,840.3,405.8,2329.85,6011.4,1703.8,315.3,751.0,524.05,317.9,2855.65,18690.3,322.55,3441.1,824.3,1077.15,973.45,2512.5,64.85,803.2,691.4,196.6,615.85,834.8,1079.15,377.55,295.5,620.25,1104.0,1750.45,1206.05,3705.2,127.75,199.95,139.3,930.55,156.4,827.8,2265.55,301.15,244.85,422.85,347.55,2787.6,403.45,71.35,526.6,733.85,362.55
2016-02-17,212.5,856.0,403.1,2357.45,6110.95,1701.15,319.55,780.95,519.1,312.8,2960.7,18802.5,324.15,3455.8,824.8,1076.3,974.9,2524.55,65.8,812.55,708.55,190.75,611.5,831.55,1097.85,382.5,299.85,625.3,1122.45,1730.4,1200.4,3749.15,128.0,200.35,139.6,952.6,158.95,855.8,2275.55,310.15,251.25,429.55,326.85,2776.55,395.6,74.4,526.95,720.35,370.55
2016-02-18,210.4,835.25,398.05,2406.4,6163.95,1720.95,321.2,789.75,524.4,317.6,3103.6,18694.6,323.4,3448.5,843.95,1069.1,989.45,2617.75,68.9,827.4,700.3,196.15,607.0,847.7,1123.4,391.25,305.45,635.55,1149.65,1776.75,1213.6,3653.25,127.5,209.1,139.85,940.1,159.8,870.45,2315.85,314.0,250.85,429.4,333.65,2795.1,393.7,75.85,541.3,714.25,381.45
2016-02-19,209.4,854.7,392.5,2455.8,6048.1,1673.1,326.05,765.85,524.65,312.25,3058.8,18626.45,325.85,3427.6,851.55,1060.85,989.3,2706.2,69.05,827.6,665.05,198.8,597.5,841.5,1127.25,373.25,304.55,631.2,1150.5,1788.95,1230.25,3579.15,129.8,211.15,141.0,944.35,164.7,864.2,2319.65,318.2,253.25,440.5,334.7,2844.7,398.05,74.65,547.35,712.55,383.85
2016-02-22,205.9,870.85,397.15,2476.75,6002.45,1630.3,329.1,759.4,530.5,313.9,3108.0,18918.65,321.4,3482.9,845.95,1058.4,988.75,2702.55,69.5,861.65,676.6,198.45,583.25,844.6,1126.65,378.4,299.85,640.2,1149.75,1810.55,1237.05,3520.8,127.0,214.4,139.65,962.3,164.95,882.45,2315.9,318.85,255.25,431.7,337.9,2923.1,394.7,74.1,542.75,712.75,392.9
2016-02-23,204.2,877.1,385.15,2396.45,5894.85,1615.85,321.3,736.05,522.6,301.1,3080.9,19003.8,317.0,3407.8,828.95,1051.1,970.05,2661.15,68.5,836.85,643.6,192.0,565.65,839.65,1123.9,362.7,293.8,623.0,1130.15,1778.2,1208.7,3487.4,123.8,214.6,137.1,949.65,158.5,871.1,2264.0,318.55,253.55,428.6,329.45,2816.35,394.35,73.05,539.95,686.35,387.1
2016-02-24,200.15,881.8,386.65,2337.4,5814.2,1615.95,323.95,768.9,513.95,295.25,3013.2,19094.65,313.75,3367.8,811.05,1022.1,949.6,2621.25,66.4,836.75,653.2,187.0,552.9,821.9,1125.35,370.85,287.6,618.75,1112.9,1761.4,1218.6,3489.7,118.65,209.4,139.7,952.65,156.3,854.55,2210.95,306.3,247.9,422.05,326.95,2797.35,378.7,70.9,533.95,690.65,388.0
2016-02-25,198.45,861.7,378.2,2322.0,5752.9,1600.35,322.55,764.15,519.0,299.4,2994.45,18888.75,305.05,3301.45,808.75,1042.65,942.65,2621.35,67.15,842.8,641.9,183.0,560.2,807.75,1110.3,364.1,286.2,606.85,1086.45,1760.1,1229.05,3414.15,118.5,216.25,131.75,944.1,151.8,875.35,2212.85,298.2,248.15,416.3,323.75,2779.1,382.2,69.6,533.85,670.5,379.5
2016-02-26,200.1,862.55,386.35,2238.1,5808.45,1601.65,317.95,764.7,524.0,311.45,2994.05,18885.55,304.1,3300.6,824.65,1053.7,961.0,2555.4,69.45,849.9,661.35,184.8,575.5,816.35,1121.15,364.3,290.95,615.75,1110.65,1726.75,1230.05,3409.2,121.55,216.05,133.65,950.35,155.9,871.9,2210.5,301.8,248.45,417.75,330.15,2770.95,378.55,71.8,530.5,686.55,381.1
2016-02-29,196.7,846.1,375.75,2201.2,5932.05,1611.9,315.5,769.25,514.15,311.0,3036.25,18900.6,305.15,3327.65,813.25,1060.3,971.85,2499.9,68.75,830.4,687.95,190.05,575.35,830.0,1084.05,367.65,295.65,630.4,1076.0,1754.55,1228.1,3236.5,119.5,194.1,130.05,966.65,158.75,853.9,2176.8,299.7,249.1,415.55,316.8,2768.6,381.65,70.6,520.25,689.0,372.35
2016-03-01,206.9,871.95,392.0,2258.2,6208.85,1690.3,320.7,793.7,516.35,317.85,3024.55,19184.35,321.1,3424.85,832.15,1069.45,984.15,2667.25,70.25,824.15,721.3,204.95,623.65,860.8,1125.45,386.0,325.35,638.45,1123.95,1761.5,1268.1,3494.4,122.85,191.5,133.75,981.3,162.05,868.4,2276.65,315.35,257.05,432.25,337.5,2885.3,406.3,74.95,535.45,719.4,391.45
2016-03-02,218.8,871.85,407.25,2230.3,6370.9,1718.0,326.35,786.6,525.6,311.0,3015.25,19321.9,324.4,3451.5,854.85,1099.55,1007.2,2806.7,74.95,849.25,730.75,220.0,649.4,882.6,1156.0,389.1,319.55,656.3,1137.9,1781.9,1199.15,3612.65,126.8,194.95,135.4,1001.5,181.15,851.85,2318.85,317.1,267.55,455.55,333.9,2973.0,411.55,78.15,539.55,755.25,399.25
2016-03-03,227.5,880.25,417.15,2280.1,6207.7,1675.2,333.4,789.95,527.1,314.1,3188.15,19328.4,339.75,3496.95,859.3,1124.15,1015.85,2826.0,79.25,848.9,730.55,218.0,649.4,895.75,1169.3,394.5,318.15,657.65,1207.1,1784.0,1215.35,3608.65,126.4,197.2,135.65,1012.85,182.75,870.9,2373.15,336.7,287.05,461.75,342.15,2944.25,424.75,83.95,542.7,757.65,394.45
2016-03-04,225.15,865.8,416.05,2306.25,6334.55,1670.5,329.25,815.2,537.7,325.15,3252.75,19258.5,341.0,3515.3,835.4,1129.0,1020.55,2835.85,79.4,848.75,748.15,220.5,669.3,915.9,1170.65,389.0,315.2,665.65,1193.2,1780.2,1216.35,3555.1,126.05,200.7,138.65,1006.4,188.4,856.8,2357.55,343.5,288.55,451.25,338.45,2906.9,444.8,87.4,536.95,759.05,396.15
